,Name,SMILES
2295,5ed_7b_6ea,COc1ccc(N(c2ccc(OC)cc2)c2ccc(cc2)c2ccc(s2)c2ccc(C(=O)O)cc2)cc1
2296,11ed_3b_10ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(c1cc3c(c4sc(cc4s3)c3ccc(c4ccc(c5ccc(s5)C#Cc5ccc(C(=O)NO)cc5)s4)s3)s1)c2
2297,6ed_10b_7ea,N(c1ccc(OC)cc1)(c1ccc(OC)cc1)c1sc2c(n(CC)c3c2sc(c3)c2ccc([Si](OC)(OC)OC)cc2)c1
2298,11ed_13b_1ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(c1cc3c(c4sc(cc4s3)c3cc4c(cc(s4)c4ccc(C=C(C#N)C(=O)O)cc4)s3)s1)c2
2299,11ed_12b_8ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(c1cc3c(c4sc(cc4s3)c3ccc(n3CC)/C=C(\C#N)/C(=O)O)s1)c2
2300,1ed_9b_9ea,c1(ccc(cc1)N(c1ccccc1)c1ccccc1)c1c2c(cccc2)c(s1)C#CC1=CC=C(C(=O)[CH][CH]1)O
2301,11ed_11b_6ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(c1cc3c(c4sc(cc4s3)c3c4OCCOc4c(s3)c3ccc(C(=O)O)cc3)s1)c2
2302,6ed_12b_6ea,N(c1ccc(OC)cc1)(c1ccc(OC)cc1)c1ccc(n1CC)c1ccc(C(=O)O)cc1
2303,11ed_14b_11ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(c1cc3c(c4sc(cc4s3)c3c4c(nn(CC)n4)c(cc3)C#Cc3cc(c(C(=O)O)cc3)O)s1)c2
2304,10ed_12b_9ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(c2)c1ccc(n1CC)C#CC1=CC=C(C(=O)[CH][CH]1)O
2305,2ed_3b_5ea,N(c1ccccc1)(c1ccccc1)c1ccc(c2ccc(c3ccc(s3)C3=CC=C(C(=O)O)C3)s2)s1
2306,5ed_13b_9ea,COc1ccc(N(c2ccc(OC)cc2)c2ccc(cc2)c2cc3c(cc(s3)C#CC3=CC=C(C(=O)[CH][CH]3)O)s2)cc1
2307,2ed_11b_10ea,N(c1ccccc1)(c1ccccc1)c1c2OCCOc2c(s1)C#Cc1ccc(C(=O)NO)cc1
2308,9ed_10b_1ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)c1sc3c(n(CC)c4c3sc(c4)c3ccc(/C=C(\C#N)/C(=O)O)cc3)c1)c2
2309,10ed_2b_9ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(c2)c1ccc(c2ccc(s2)C#CC2=CC=C(C(=O)[CH][CH]2)O)s1
2310,9ed_11b_3ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(C=Cc1ccc(s1)c1c3OCCOc3c(s1)c1ncc(C(=O)O)nc1)c2
2311,7ed_3b_11ea,N(c1ccc(OC)cc1)c1ccc(c2ccc(c3ccc(s3)C#Cc3cc(c(C(=O)O)cc3)O)s2)s1
2312,2ed_9b_8ea,N(c1ccccc1)(c1ccccc1)c1c2c(cccc2)c(s1)C=C(C#N)C(=O)O
2313,3ed_11b_6ea,N(c1ccccc1)c1c2OCCOc2c(s1)c1ccc(C(=O)O)cc1
2314,9ed_9b_6ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)c1c3c(cccc3)c(s1)c1ccc(C(=O)O)cc1)c2
2315,5ed_14b_8ea,COc1ccc(N(c2ccc(OC)cc2)c2ccc(cc2)c2c3c(nn(CC)n3)c(cc2)C=C(C#N)C(=O)O)cc1
2316,9ed_14b_11ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)c1c3c(nn(CC)n3)c(cc1)C#Cc1cc(c(C(=O)O)cc1)O)c2
2317,9ed_11b_2ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)c1c3OCCOc3c(s1)c1ncc(C(=O)O)cc1)c2
2318,3ed_8b_10ea,N(c1ccccc1)c1sc(c2cc(C(=O)OC)sc12)C#Cc1ccc(C(=O)NO)cc1
2319,2ed_36b_6ea,N(c1ccccc1)(c1ccccc1)c1ccc(cc1)c1ccc(C(=O)O)cc1
2320,1ed_11b_5ea,c1(ccc(cc1)N(c1ccccc1)c1ccccc1)c1c2OCCOc2c(s1)C1=CC=C(C(=O)O)C1
2321,9ed_7b_9ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)c1ccc(s1)C#CC1=C[CH][C](C(=O)[CH][CH]1)O)c2
2322,3ed_12b_6ea,N(c1ccccc1)c1ccc(n1CC)c1ccc(C(=O)O)cc1
2323,3ed_3b_5ea,N(c1ccccc1)c1ccc(c2ccc(c3ccc(s3)C3=CC=C(C(=O)O)C3)s2)s1
2324,10ed_11b_2ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(c2)c1c2OCCOc2c(s1)c1ncc(C(=O)O)cc1
2325,7ed_7b_4ea,N(c1ccc(OC)cc1)c1ccc(s1)c1ccc(/C=C(/C(=O)O)\C#N)s1
2326,2ed_11b_9ea,N(c1ccccc1)(c1ccccc1)c1c2OCCOc2c(s1)C#CC1=C[CH][C](C(=O)[CH][CH]1)O
2327,11ed_3b_6ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(c1cc3c(c4sc(cc4s3)c3ccc(c4ccc(c5ccc(s5)c5ccc(C(=O)O)cc5)s4)s3)s1)c2
2328,6ed_2b_7ea,N(c1ccc(OC)cc1)(c1ccc(OC)cc1)c1ccc(c2ccc(s2)c2ccc([Si](OC)(OC)OC)cc2)s1
2329,10ed_14b_7ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(c2)c1c2c(nn(CC)n2)c(cc1)c1ccc([Si](OC)(OC)OC)cc1
2330,10ed_14b_6ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(c2)c1c2c(nn(CC)n2)c(cc1)c1ccc(C(=O)O)cc1
2331,10ed_2b_8ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(c2)c1ccc(c2ccc(s2)/C=C(\C#N)/C(=O)O)s1
2332,7ed_14b_9ea,N(c1ccc(OC)cc1)c1c2c(nn(CC)n2)c(cc1)C#CC1=C[CH][C](C(=O)[CH][CH]1)O
2333,11ed_13b_9ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(c1cc3c(c4sc(cc4s3)c3cc4c(cc(s4)C#CC4=C[CH][C](C(=O)[CH][CH]4)O)s3)s1)c2
2334,11ed_10b_6ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(c1cc3c(c4sc(cc4s3)c3sc4c(n(CC)c5c4sc(c5)c4ccc(C(=O)O)cc4)c3)s1)c2
2335,6ed_3b_9ea,N(c1ccc(OC)cc1)(c1ccc(OC)cc1)c1ccc(c2ccc(c3ccc(s3)C#CC3=CC=C(C(=O)[CH][CH]3)O)s2)s1
2336,5ed_2b_6ea,COc1ccc(N(c2ccc(OC)cc2)c2ccc(cc2)c2ccc(c3ccc(s3)c3ccc(C(=O)O)cc3)s2)cc1
2337,2ed_14b_10ea,N(c1ccccc1)(c1ccccc1)c1c2c(nn(CC)n2)c(cc1)C#Cc1ccc(C(=O)NO)cc1
2338,11ed_9b_5ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(c1cc3c(c4sc(cc4s3)c3c4c(cccc4)c(s3)C3=CC=C(C(=O)O)C3)s1)c2
2339,11ed_13b_2ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(c1cc3c(c4sc(cc4s3)c3cc4c(cc(s4)c4ncc(C(=O)O)cc4)s3)s1)c2
2340,9ed_8b_10ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)c1sc(c3cc(C(=O)OC)sc13)C#Cc1ccc(C(=O)NO)cc1)c2
2341,9ed_12b_3ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)c1ccc(n1CC)c1ncc(C(=O)O)nc1)c2
2342,1ed_14b_8ea,c1(ccc(cc1)N(c1ccccc1)c1ccccc1)c1c2c(nn(CC)n2)c(cc1)/C=C(\C#N)/C(=O)O
2343,2ed_14b_8ea,N(c1ccccc1)(c1ccccc1)c1c2c(nn(CC)n2)c(cc1)/C=C(\C#N)/C(=O)O
2344,3ed_14b_8ea,N(c1ccccc1)c1c2c(nn(CC)n2)c(cc1)C=C(C#N)C(=O)O
2345,1ed_13b_7ea,c1(ccc(cc1)N(c1ccccc1)c1ccccc1)c1cc2c(cc(s2)c2ccc([Si](OC)(OC)OC)cc2)s1
2346,7ed_11b_4ea,N(c1ccc(OC)cc1)c1c2OCCOc2c(s1)c1ccc(/C=C(/C(=O)O)\C#N)s1
2347,2ed_8b_6ea,N(c1ccccc1)(c1ccccc1)c1sc(c2cc(C(=O)OC)sc12)c1ccc(C(=O)O)cc1
2348,5ed_10b_11ea,COc1ccc(N(c2ccc(OC)cc2)c2ccc(cc2)c2sc3c(n(CC)c4c3sc(c4)C#Cc3cc(c(C(=O)O)cc3)O)c2)cc1
2349,9ed_12b_6ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)c1ccc(n1CC)c1ccc(C(=O)O)cc1)c2
2350,7ed_2b_5ea,N(c1ccc(OC)cc1)c1ccc(c2ccc(s2)C2=CC=C(C(=O)O)C2)s1
2351,3ed_10b_9ea,N(c1ccccc1)c1sc2c(n(CC)c3c2sc(c3)C#CC2=CC=C(C(=O)[CH][CH]2)O)c1
2352,2ed_2b_6ea,N(c1ccccc1)(c1ccccc1)c1ccc(c2ccc(s2)c2ccc(C(=O)O)cc2)s1
2353,10ed_12b_10ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(c2)c1ccc(n1CC)C#Cc1ccc(C(=O)NO)cc1
2354,1ed_8b_5ea,c1(ccc(cc1)N(c1ccccc1)c1ccccc1)c1sc(c2cc(C(=O)OC)sc12)C1=CC=C(C(=O)O)C1
2355,10ed_2b_10ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(c2)c1ccc(c2ccc(s2)C#Cc2ccc(C(=O)NO)cc2)s1
2356,7ed_2b_7ea,N(c1ccc(OC)cc1)c1ccc(c2ccc(s2)c2ccc([Si](OC)(OC)OC)cc2)s1
2357,11ed_7b_4ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(c1cc3c(c4sc(cc4s3)c3ccc(s3)c3ccc(C=C(C(=O)O)C#N)s3)s1)c2
2358,7ed_10b_9ea,N(c1ccc(OC)cc1)c1sc2c(n(CC)c3c2sc(c3)C#CC2=CC=C(C(=O)[CH][CH]2)O)c1
2359,5ed_11b_11ea,COc1ccc(N(c2ccc(OC)cc2)c2ccc(cc2)c2c3OCCOc3c(s2)C#Cc2cc(c(C(=O)O)cc2)O)cc1
2360,10ed_9b_6ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(c2)c1c2c(cccc2)c(s1)c1ccc(C(=O)O)cc1
2361,3ed_8b_6ea,N(c1ccccc1)c1sc(c2cc(C(=O)OC)sc12)c1ccc(C(=O)O)cc1
2362,9ed_7b_7ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)c1ccc(s1)c1ccc([Si](OC)(OC)OC)cc1)c2
2363,3ed_7b_10ea,N(c1ccccc1)c1ccc(s1)C#Cc1ccc(C(=O)NO)cc1
2364,11ed_12b_11ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(c1cc3c(c4sc(cc4s3)c3ccc(n3CC)C#Cc3cc(c(C(=O)O)cc3)O)s1)c2
2365,9ed_14b_5ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(C=Cc1ccc(s1)c1c3c(nn(CC)n3)c(cc1)C1=CC=C(C(=O)O)C1)c2
2366,5ed_12b_9ea,COc1ccc(N(c2ccc(OC)cc2)c2ccc(cc2)c2ccc(n2CC)C#CC2=CC=C(C(=O)[CH][CH]2)O)cc1
2367,2ed_13b_9ea,N(c1ccccc1)(c1ccccc1)c1cc2c(cc(s2)C#CC2=C[CH][C](C(=O)[CH][CH]2)O)s1
2368,2ed_13b_7ea,N(c1ccccc1)(c1ccccc1)c1cc2c(cc(s2)c2ccc([Si](OC)(OC)OC)cc2)s1
2369,10ed_12b_2ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(c2)c1ccc(n1CC)c1ncc(C(=O)O)cc1
2370,11ed_13b_7ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(c1cc3c(c4sc(cc4s3)c3cc4c(cc(s4)c4ccc([Si](OC)(OC)OC)cc4)s3)s1)c2
2371,2ed_3b_7ea,N(c1ccccc1)(c1ccccc1)c1ccc(c2ccc(c3ccc(s3)c3ccc([Si](OC)(OC)OC)cc3)s2)s1
2372,3ed_9b_6ea,N(c1ccccc1)c1c2c(cccc2)c(s1)c1ccc(C(=O)O)cc1
2373,1ed_3b_11ea,c1(ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(c2ccc(c3ccc(s3)C#Cc3cc(c(C(=O)O)cc3)O)s2)s1
2374,3ed_12b_10ea,N(c1ccccc1)c1ccc(n1CC)C#Cc1ccc(C(=O)NO)cc1
2375,7ed_13b_7ea,N(c1ccc(OC)cc1)c1cc2c(cc(s2)c2ccc([Si](OC)(OC)OC)cc2)s1
2376,2ed_3b_4ea,N(c1ccccc1)(c1ccccc1)c1ccc(c2ccc(c3ccc(s3)c3ccc(C=C(C(=O)O)C#N)s3)s2)s1
2377,5ed_14b_11ea,COc1ccc(N(c2ccc(OC)cc2)c2ccc(cc2)c2c3c(nn(CC)n3)c(cc2)C#Cc2cc(c(C(=O)O)cc2)O)cc1
2378,2ed_13b_10ea,N(c1ccccc1)(c1ccccc1)c1cc2c(cc(s2)C#Cc2ccc(C(=O)NO)cc2)s1
2379,9ed_9b_2ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)c1c3c(cccc3)c(s1)c1ncc(C(=O)O)cc1)c2
2380,5ed_3b_5ea,COc1ccc(N(c2ccc(OC)cc2)c2ccc(cc2)c2ccc(c3ccc(c4ccc(s4)C4=CC=C(C(=O)O)C4)s3)s2)cc1
2381,9ed_3b_7ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)c1ccc(c3ccc(c4ccc(s4)c4ccc([Si](OC)(OC)OC)cc4)s3)s1)c2
2382,2ed_3b_8ea,N(c1ccccc1)(c1ccccc1)c1ccc(c2ccc(c3ccc(s3)/C=C(\C#N)/C(=O)O)s2)s1
2383,7ed_9b_10ea,N(c1ccc(OC)cc1)c1c2c(cccc2)c(s1)C#Cc1ccc(C(=O)NO)cc1
2384,10ed_12b_5ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(c2)c1ccc(n1CC)C1=CC=C(C(=O)O)C1
2385,2ed_36b_3ea,N(c1ccccc1)(c1ccccc1)c1ccc(cc1)c1ncc(C(=O)O)nc1
2386,1ed_9b_11ea,c1(ccc(cc1)N(c1ccccc1)c1ccccc1)c1c2c(cccc2)c(s1)C#Cc1cc(c(C(=O)O)cc1)O
2387,11ed_9b_1ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(c1cc3c(c4sc(cc4s3)c3c4c(cccc4)c(s3)c3ccc(C=C(C#N)C(=O)O)cc3)s1)c2
2388,7ed_14b_10ea,N(c1ccc(OC)cc1)c1c2c(nn(CC)n2)c(cc1)C#Cc1ccc(C(=O)NO)cc1
2389,2ed_14b_11ea,N(c1ccccc1)(c1ccccc1)c1c2c(nn(CC)n2)c(cc1)C#Cc1cc(c(C(=O)O)cc1)O
2390,9ed_8b_6ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)c1sc(c3cc(C(=O)OC)sc13)c1ccc(C(=O)O)cc1)c2
2391,9ed_13b_7ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(C=Cc1ccc(s1)c1cc3c(cc(s3)c3ccc([Si](OC)(OC)OC)cc3)s1)c2
2392,3ed_8b_9ea,N(c1ccccc1)c1sc(c2cc(C(=O)OC)sc12)C#CC1=C[CH][C](C(=O)[CH][CH]1)O
2393,10ed_14b_4ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(c2)c1c2c(nn(CC)n2)c(cc1)c1ccc(/C=C(/C(=O)O)\C#N)s1
2394,9ed_8b_3ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)c1sc(c3cc(C(=O)OC)sc13)c1ncc(C(=O)O)nc1)c2
2395,9ed_7b_2ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(C=Cc1ccc(s1)c1ccc(s1)c1ncc(C(=O)O)cc1)c2
2396,1ed_11b_6ea,c1(ccc(cc1)N(c1ccccc1)c1ccccc1)c1c2OCCOc2c(s1)c1ccc(C(=O)O)cc1
2397,2ed_9b_4ea,N(c1ccccc1)(c1ccccc1)c1c2c(cccc2)c(s1)c1ccc(C=C(C(=O)O)C#N)s1
2398,5ed_10b_6ea,COc1ccc(N(c2ccc(OC)cc2)c2ccc(cc2)c2sc3c(n(CC)c4c3sc(c4)c3ccc(C(=O)O)cc3)c2)cc1
2399,7ed_2b_9ea,N(c1ccc(OC)cc1)c1ccc(c2ccc(s2)C#CC2=CC=C(C(=O)[CH][CH]2)O)s1
2400,11ed_3b_1ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(c1cc3c(c4sc(cc4s3)c3ccc(c4ccc(c5ccc(s5)c5ccc(/C=C(\C#N)/C(=O)O)cc5)s4)s3)s1)c2
2401,1ed_12b_8ea,c1(ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(n1CC)C=C(C#N)C(=O)O
2402,11ed_10b_10ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(c1cc3c(c4sc(cc4s3)c3sc4c(n(CC)c5c4sc(c5)C#Cc4ccc(C(=O)NO)cc4)c3)s1)c2
2403,9ed_7b_11ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)c1ccc(s1)C#Cc1cc(c(C(=O)O)cc1)O)c2
2404,10ed_8b_8ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(c2)c1sc(c2cc(C(=O)OC)sc12)/C=C(\C#N)/C(=O)O
2405,9ed_2b_6ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(C=Cc1ccc(s1)c1ccc(c3ccc(s3)c3ccc(C(=O)O)cc3)s1)c2
2406,6ed_3b_7ea,N(c1ccc(OC)cc1)(c1ccc(OC)cc1)c1ccc(c2ccc(c3ccc(s3)c3ccc([Si](OC)(OC)OC)cc3)s2)s1
2407,6ed_12b_9ea,N(c1ccc(OC)cc1)(c1ccc(OC)cc1)c1ccc(n1CC)C#CC1=C[CH][C](C(=O)[CH][CH]1)O
2408,10ed_13b_7ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(c2)c1cc2c(cc(s2)c2ccc([Si](OC)(OC)OC)cc2)s1
2409,10ed_11b_1ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(c2)c1c2OCCOc2c(s1)c1ccc(/C=C(\C#N)/C(=O)O)cc1
2410,2ed_7b_11ea,N(c1ccccc1)(c1ccccc1)c1ccc(s1)C#Cc1cc(c(C(=O)O)cc1)O
2411,3ed_11b_10ea,N(c1ccccc1)c1c2OCCOc2c(s1)C#Cc1ccc(C(=O)NO)cc1
2412,9ed_2b_8ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)c1ccc(c3ccc(s3)/C=C(\C#N)/C(=O)O)s1)c2
2413,7ed_3b_7ea,N(c1ccc(OC)cc1)c1ccc(c2ccc(c3ccc(s3)c3ccc([Si](OC)(OC)OC)cc3)s2)s1
2414,2ed_8b_8ea,N(c1ccccc1)(c1ccccc1)c1sc(c2cc(C(=O)OC)sc12)/C=C(\C#N)/C(=O)O
2415,1ed_10b_10ea,c1(ccc(cc1)N(c1ccccc1)c1ccccc1)c1sc2c(n(CC)c3c2sc(c3)C#Cc2ccc(C(=O)NO)cc2)c1
2416,7ed_9b_9ea,N(c1ccc(OC)cc1)c1c2c(cccc2)c(s1)C#CC1=C[CH][C](C(=O)[CH][CH]1)O
2417,7ed_12b_11ea,N(c1ccc(OC)cc1)c1ccc(n1CC)C#Cc1cc(c(C(=O)O)cc1)O
2418,11ed_10b_7ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(c1cc3c(c4sc(cc4s3)c3sc4c(n(CC)c5c4sc(c5)c4ccc([Si](OC)(OC)OC)cc4)c3)s1)c2
2419,7ed_7b_9ea,N(c1ccc(OC)cc1)c1ccc(s1)C#CC1=CC=C(C(=O)[CH][CH]1)O
2420,1ed_2b_11ea,c1(ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(c2ccc(s2)C#Cc2cc(c(C(=O)O)cc2)O)s1
2421,9ed_13b_3ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)c1cc3c(cc(s3)c3ncc(C(=O)O)nc3)s1)c2
2422,10ed_11b_9ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(c2)c1c2OCCOc2c(s1)C#CC1=C[CH][C](C(=O)[CH][CH]1)O
2423,2ed_10b_5ea,N(c1ccccc1)(c1ccccc1)c1sc2c(n(CC)c3c2sc(c3)C2=CC=C(C(=O)O)C2)c1
2424,1ed_9b_4ea,c1(ccc(cc1)N(c1ccccc1)c1ccccc1)c1c2c(cccc2)c(s1)c1ccc(/C=C(/C(=O)O)\C#N)s1
2425,11ed_13b_8ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(c1cc3c(c4sc(cc4s3)c3cc4c(cc(s4)C=C(C#N)C(=O)O)s3)s1)c2
2426,10ed_11b_6ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(c2)c1c2OCCOc2c(s1)c1ccc(C(=O)O)cc1
2427,2ed_2b_7ea,N(c1ccccc1)(c1ccccc1)c1ccc(c2ccc(s2)c2ccc([Si](OC)(OC)OC)cc2)s1
2428,11ed_13b_6ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(c1cc3c(c4sc(cc4s3)c3cc4c(cc(s4)c4ccc(C(=O)O)cc4)s3)s1)c2
2429,11ed_2b_8ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(c1cc3c(c4sc(cc4s3)c3ccc(c4ccc(s4)C=C(C#N)C(=O)O)s3)s1)c2
2430,6ed_3b_5ea,N(c1ccc(OC)cc1)(c1ccc(OC)cc1)c1ccc(c2ccc(c3ccc(s3)C3=CC=C(C(=O)O)C3)s2)s1
2431,2ed_36b_10ea,N(c1ccccc1)(c1ccccc1)c1ccc(cc1)C#Cc1ccc(C(=O)NO)cc1
2432,3ed_3b_6ea,N(c1ccccc1)c1ccc(c2ccc(c3ccc(s3)c3ccc(C(=O)O)cc3)s2)s1
2433,9ed_14b_2ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)c1c3c(nn(CC)n3)c(cc1)c1ncc(C(=O)O)cc1)c2
2434,6ed_9b_9ea,N(c1ccc(OC)cc1)(c1ccc(OC)cc1)c1c2c(cccc2)c(s1)C#CC1=CC=C(C(=O)[CH][CH]1)O
2435,1ed_8b_6ea,c1(ccc(cc1)N(c1ccccc1)c1ccccc1)c1sc(c2cc(C(=O)OC)sc12)c1ccc(C(=O)O)cc1
2436,1ed_14b_11ea,c1(ccc(cc1)N(c1ccccc1)c1ccccc1)c1c2c(nn(CC)n2)c(cc1)C#Cc1cc(c(C(=O)O)cc1)O
2437,9ed_7b_4ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(C=Cc1ccc(s1)c1ccc(s1)c1ccc(C=C(C(=O)O)C#N)s1)c2
2438,10ed_8b_6ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(c2)c1sc(c2cc(C(=O)OC)sc12)c1ccc(C(=O)O)cc1
2439,3ed_13b_5ea,N(c1ccccc1)c1cc2c(cc(s2)C2=CC=C(C(=O)O)C2)s1
2440,6ed_10b_10ea,N(c1ccc(OC)cc1)(c1ccc(OC)cc1)c1sc2c(n(CC)c3c2sc(c3)C#Cc2ccc(C(=O)NO)cc2)c1
2441,9ed_11b_9ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)c1c3OCCOc3c(s1)C#CC1=CC=C(C(=O)[CH][CH]1)O)c2
2442,7ed_14b_8ea,N(c1ccc(OC)cc1)c1c2c(nn(CC)n2)c(cc1)/C=C(\C#N)/C(=O)O
2443,11ed_7b_5ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(c1cc3c(c4sc(cc4s3)c3ccc(s3)C3=CC=C(C(=O)O)C3)s1)c2
2444,6ed_12b_7ea,N(c1ccc(OC)cc1)(c1ccc(OC)cc1)c1ccc(n1CC)c1ccc([Si](OC)(OC)OC)cc1
2445,10ed_2b_6ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(c2)c1ccc(c2ccc(s2)c2ccc(C(=O)O)cc2)s1
2446,10ed_13b_3ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(c2)c1cc2c(cc(s2)c2ncc(C(=O)O)nc2)s1
2447,7ed_11b_6ea,N(c1ccc(OC)cc1)c1c2OCCOc2c(s1)c1ccc(C(=O)O)cc1
2448,3ed_7b_7ea,N(c1ccccc1)c1ccc(s1)c1ccc([Si](OC)(OC)OC)cc1
2449,11ed_14b_6ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(c1cc3c(c4sc(cc4s3)c3c4c(nn(CC)n4)c(cc3)c3ccc(C(=O)O)cc3)s1)c2
2450,11ed_7b_9ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(c1cc3c(c4sc(cc4s3)c3ccc(s3)C#CC3=C[CH][C](C(=O)[CH][CH]3)O)s1)c2
2451,2ed_36b_1ea,N(c1ccccc1)(c1ccccc1)c1ccc(cc1)c1ccc(/C=C(\C#N)/C(=O)O)cc1
2452,3ed_9b_11ea,N(c1ccccc1)c1c2c(cccc2)c(s1)C#Cc1cc(c(C(=O)O)cc1)O
2453,2ed_36b_9ea,N(c1ccccc1)(c1ccccc1)c1ccc(cc1)C#CC1=CC=C(C(=O)[CH][CH]1)O
2454,9ed_9b_1ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)c1c3c(cccc3)c(s1)c1ccc(/C=C(\C#N)/C(=O)O)cc1)c2
2455,10ed_3b_7ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(c2)c1ccc(c2ccc(c3ccc(s3)c3ccc([Si](OC)(OC)OC)cc3)s2)s1
2456,6ed_13b_7ea,N(c1ccc(OC)cc1)(c1ccc(OC)cc1)c1cc2c(cc(s2)c2ccc([Si](OC)(OC)OC)cc2)s1
2457,3ed_9b_4ea,N(c1ccccc1)c1c2c(cccc2)c(s1)c1ccc(C=C(C(=O)O)C#N)s1
2458,11ed_3b_5ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(c1cc3c(c4sc(cc4s3)c3ccc(c4ccc(c5ccc(s5)C5=CC=C(C(=O)O)C5)s4)s3)s1)c2
2459,6ed_10b_11ea,N(c1ccc(OC)cc1)(c1ccc(OC)cc1)c1sc2c(n(CC)c3c2sc(c3)C#Cc2cc(c(C(=O)O)cc2)O)c1
2460,2ed_10b_7ea,N(c1ccccc1)(c1ccccc1)c1sc2c(n(CC)c3c2sc(c3)c2ccc([Si](OC)(OC)OC)cc2)c1
2461,11ed_7b_2ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(c1cc3c(c4sc(cc4s3)c3ccc(s3)c3ncc(C(=O)O)cc3)s1)c2
